respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed,b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,sigma_u,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
1835,25,Female,No religion,Married,No,Had COVID,3,NA,,20260909002,-3.03084,-0.737505,-0.639226,-1.17156,-3.11143,-0.297438,-0.194104,-0.102321,-0.161717,-0.215332,1.8375,0.416319,-0.0696225,0.26829,2.38261,2.8622,0.518943,0.860941,0.929445,2.88161,-0.015612,0.0223239,0.0935138,0.253435,-0.261193,-1.06992,-1.64557,-3.96952,-0.049764
1836,41,Female,Muslim,Married,No,Long COVID,1,NA,,20260909002,-3.39156,-0.925205,-0.813652,-1.31413,-3.51779,-0.2048,-0.0583695,0.0375177,0.155185,-0.0348114,2.20965,0.679632,0.0515414,0.213122,2.84591,3.10669,0.624682,0.870158,0.894655,3.1206,-0.0162278,0.0235718,0.0601863,0.178728,-0.290213,-1.09787,-1.69572,-4.00557,-0.0597908
1837,77,Female,Christian,Married,Yes,Bereaved,4,NA,,20260909002,-3.48256,-0.868706,-0.782559,-1.19554,-2.97649,-0.520731,-0.42029,-0.0750343,-0.284404,-0.286751,2.20603,0.578367,0.1072,0.245768,2.1304,3.41804,0.650789,0.931002,0.830116,2.61057,-0.0163222,0.0237886,0.0367266,0.225245,-0.326751,-1.15369,-1.71251,-4.02164,-0.061712
1838,50,Male,Not answered,Married,No,None,2,NA,,20260909002,-3.39589,-0.911765,-0.775181,-1.34293,-3.39251,-0.145675,0.0381694,0.097512,0.266015,0.00262891,2.37825,0.855051,0.072161,0.30701,3.00637,3.18395,0.664242,0.770359,0.745928,3.15318,-0.0172144,0.0230491,0.0576688,0.284026,-0.299325,-1.10498,-1.70023,-4.02002,-0.0564731
1839,63,Female,Muslim,Married,No,None,3,NA,,20260909002,-3.27698,-0.909725,-0.615419,-1.34678,-3.49806,-0.309,-0.0879619,-0.0314205,-0.0151731,0.135268,2.07713,0.564552,0.00751499,0.317085,2.87564,3.16188,0.659132,0.884773,1.09642,2.93641,-0.0153099,0.0222286,-0.00682373,0.254499,-0.308783,-1.14692,-1.59541,-3.90253,-0.00164469
1840,42,Male,No religion,Married,Yes,Had COVID,1,NA,,20260909002,-3.33901,-0.874511,-0.816766,-1.3572,-3.14816,-0.348289,-0.329939,-0.121166,-0.23607,-0.41187,2.25117,0.683694,0.0897611,0.520147,2.59153,2.99632,0.498059,0.794649,0.923278,2.77269,-0.0156571,0.0221635,0.0358493,0.276928,-0.320403,-1.06429,-1.72261,-4.01071,-0.0653236
1841,73,Female,Christian,Divorced,No,Bereaved,1,NA,,20260909002,-3.54708,-1.07177,-1.00167,-1.74804,-2.97976,-0.249563,0.0315003,-0.0120378,-0.105354,0.165277,2.43596,0.693062,0.159714,0.794592,2.14965,3.40725,0.73351,1.11708,1.25901,2.3538,-0.0135672,0.0224912,0.0508789,0.24965,-0.313973,-0.986138,-1.71972,-3.93186,-0.0186679
1842,53,Female,No religion,Married,Yes,Had COVID,3,5,Institutional Trust and Technocratic Governance,20260909002,-3.3793,-0.881104,-0.910102,-1.28858,-3.00579,-0.224113,-0.0641803,0.0783287,0.0394251,-0.0648699,2.15287,0.554807,0.12267,0.370588,2.34707,3.38432,0.690499,0.934264,0.906527,2.57015,-0.015921,0.0226865,0.036678,0.213662,-0.328925,-1.12513,-1.6704,-3.98348,-0.0540543
1843,41,Female,No religion,Married,Yes,Had COVID,1,NA,,20260909002,-3.29193,-0.927431,-0.824907,-1.19572,-3.43049,-0.243892,-0.0839893,0.0859128,-0.0161576,0.213612,2.19265,0.757117,0.188375,0.424165,2.73629,3.12523,0.584823,0.951511,0.838384,2.99741,-0.0175614,0.0219007,0.0478172,0.240253,-0.236376,-1.07094,-1.6496,-3.94544,-0.0756948
1844,74,Male,Not answered,Married,No,None,4,NA,,20260909002,-3.28255,-0.94981,-0.707801,-1.53039,-3.42267,-0.460126,-0.0898825,0.043921,0.00722487,-0.208123,2.0859,0.52589,0.0178658,0.567045,2.80419,3.28391,0.713806,0.680879,1.02247,3.02045,-0.0156321,0.0234386,0.0920582,0.298873,-0.349503,-1.1636,-1.70785,-4.04834,-0.00175985
1845,90,Female,Not answered,Widowed,No,Had COVID,2,NA,,20260909002,-3.29224,-0.862618,-0.7484,-1.35525,-3.11058,-0.30536,-0.146804,4.31147e-4,-0.0360566,-0.219704,2.04443,0.471526,-0.0222216,0.408888,2.56322,3.16561,0.484328,0.780817,0.886044,2.60049,-0.0156595,0.0212525,0.0604835,0.253781,-0.24002,-0.990319,-1.67261,-3.92688,-0.0700492
1846,18,Female,No religion,Single,No,None,3,NA,,20260909002,-3.50867,-1.15647,-0.949231,-1.69073,-3.63365,-0.0262789,0.011649,0.0883873,0.247907,0.0948967,2.19193,0.82588,0.185023,0.437578,2.84597,3.2992,0.778538,1.01675,1.07853,3.08216,-0.0148871,0.0213518,0.0709243,0.287118,-0.242374,-1.05,-1.6572,-3.90605,-0.0264367
1847,81,Female,No religion,Married,No,None,4,NA,,20260909002,-3.51369,-1.1692,-0.752207,-1.50724,-3.65278,-0.232002,0.00992387,0.0234043,0.0096939,-0.11766,2.05937,0.681493,-0.060078,0.587845,2.79359,3.28207,0.774387,0.854073,0.968166,3.13704,-0.0168327,0.0234904,0.0493279,0.335921,-0.322626,-1.11755,-1.69029,-3.96045,-0.0741584
1848,22,Male,Muslim,Single,No,None,4,NA,,20260909002,-3.33345,-0.851665,-0.778928,-1.1272,-3.53413,-0.0473592,0.00749306,0.021168,-0.0475461,-0.00373043,2.14076,0.578043,0.178438,0.385986,2.76669,3.08428,0.546955,1.01938,0.814657,2.95317,-0.0154432,0.0234178,0.0605981,0.220414,-0.303386,-1.20871,-1.67791,-4.05493,-0.107983
1849,38,Female,Christian,Married,Yes,None,2,NA,,20260909002,-3.29191,-0.669903,-0.630896,-1.1531,-3.15542,-0.178617,-0.0960505,0.050056,0.0619714,-0.186711,1.85393,0.228711,-0.217437,-0.0583451,2.46612,3.06986,0.361452,0.756921,0.659361,2.51317,-0.0144358,0.0227479,0.0134087,0.257631,-0.303608,-1.08547,-1.66816,-3.92796,-0.036939
1850,48,Male,No religion,Married,No,Bereaved,1,2,Libertarianism,20260909002,-3.55444,-1.13005,-0.825673,-1.31212,-3.5556,-0.259122,-0.0678228,0.0203807,-0.0512095,-0.018399,2.26166,0.633196,0.0681121,0.324416,2.76784,3.36748,0.781795,0.953813,0.945849,3.05899,-0.0148239,0.0211653,0.00270978,0.166062,-0.280617,-1.16488,-1.61889,-3.93751,-0.0375771
1851,86,Female,Christian,Married,No,Had COVID,1,NA,,20260909002,-3.4773,-1.06339,-0.793655,-1.41159,-3.70962,-0.407012,-0.088122,0.0662882,0.0965088,-0.00350777,2.48961,1.00511,0.214855,0.658727,2.95117,3.3422,0.742485,0.74917,0.745181,3.20317,-0.0158427,0.0235328,0.063224,0.310756,-0.30202,-1.12991,-1.71589,-4.02606,-0.0108247
1852,24,Male,Christian,Single,No,None,2,NA,,20260909002,-3.44816,-0.909098,-0.803679,-1.41357,-3.09181,-0.0907455,0.0174775,0.0798573,0.109238,0.0639221,2.093,0.400748,-0.0572806,0.044157,2.10087,3.29573,0.704542,0.812553,0.892978,2.69203,-0.0148722,0.0220781,0.0182387,0.263791,-0.258916,-1.03353,-1.68901,-3.98569,-0.0320333
1853,79,Male,Christian,Widowed,No,None,1,NA,,20260909002,-3.52902,-1.022,-0.74097,-1.33828,-3.45485,-0.236683,-0.0993349,-0.0593916,-0.0930624,-0.0742716,2.24731,0.592968,-0.00665354,0.203865,2.50739,3.35267,0.701857,0.779329,0.799922,3.12042,-0.0162752,0.0227689,0.0512841,0.320806,-0.298455,-1.10948,-1.67868,-3.95484,-0.0272267
1854,53,Male,No religion,Married,No,Bereaved,3,NA,,20260909002,-3.49848,-1.0287,-0.747318,-1.32922,-3.27149,-0.25941,-0.131367,-0.0307503,-0.107761,-0.207299,2.36968,0.763543,0.15788,0.597082,2.84094,3.38499,0.822073,0.920511,1.17486,3.03937,-0.014622,0.0219052,0.0240057,0.18725,-0.307552,-1.06015,-1.64031,-3.83398,-0.0137332
1855,82,Male,Christian,Married,No,Had COVID,3,NA,,20260909002,-3.63179,-0.970853,-0.796697,-1.43947,-3.28599,-0.23513,-0.131779,-0.0601125,-0.0136271,0.00311057,2.22466,0.533833,-0.017956,0.283014,2.34981,3.30487,0.596889,0.867764,0.795711,2.7007,-0.0154296,0.0232827,0.0448767,0.222628,-0.278383,-1.05243,-1.69843,-3.9333,-0.090784
1856,29,Male,Christian,Single,No,Bereaved,4,NA,,20260909002,-3.57786,-1.1483,-0.799906,-1.34145,-3.38092,-0.325294,-0.147733,-0.0227734,-0.0769218,-0.215509,2.28268,0.799246,0.0970558,0.331199,2.78504,3.30163,0.754607,0.880023,0.8725,2.79963,-0.0145453,0.0227314,0.0276675,0.168464,-0.329315,-1.16601,-1.59548,-3.89797,-0.02038
1857,52,Male,Christian,Single,No,Had COVID,4,NA,,20260909002,-3.57012,-0.995999,-0.705651,-1.45443,-3.12341,-0.141839,-0.0754834,0.0136563,0.0886599,-0.0675451,2.24546,0.63387,0.0493676,0.438815,2.45193,3.44544,0.720736,0.872127,1.09772,2.82664,-0.0163659,0.0221801,0.0448917,0.245419,-0.298335,-1.13842,-1.66354,-3.91848,-0.0344021
1858,29,Male,No religion,Single,Yes,None,1,NA,,20260909002,-3.61899,-1.25646,-0.877784,-1.59345,-3.6969,-0.0363013,0.121617,0.155754,0.29374,0.257457,2.23771,0.685531,0.00386863,0.250388,2.63139,3.50713,0.940052,0.970731,1.14407,3.0635,-0.0153691,0.0221306,0.0294014,0.288502,-0.277983,-1.13143,-1.67063,-4.03718,-0.0597997
1859,78,Female,No religion,Married,No,Had COVID,4,1,Scientific Rationalism,20260909002,-3.41419,-1.03452,-0.711126,-1.09784,-3.16696,-0.335149,-0.224944,-0.1153,-0.0457348,-0.316137,2.18832,0.694246,0.00192983,0.00863749,2.54342,3.28322,0.925511,0.892178,0.787384,2.85424,-0.0165121,0.0230203,0.0893664,0.219419,-0.282308,-1.1066,-1.66171,-3.97408,-0.0762547
1860,48,Female,Christian,Married,No,None,3,NA,,20260909002,-3.35133,-0.977827,-0.808886,-1.55744,-2.99178,-0.30467,-0.131847,0.016568,0.0137194,-0.148032,2.04864,0.533561,-0.0339119,0.47767,2.01091,3.24064,0.730869,0.905209,1.11497,2.68111,-0.0154604,0.0219583,0.0188633,0.224244,-0.341865,-1.10032,-1.61762,-3.85823,-0.0521225
1861,63,Male,Christian,Single,No,Bereaved,4,NA,,20260909002,-3.31152,-0.80055,-0.611565,-1.35499,-3.47102,-0.408532,-0.182074,-0.0157359,-0.124878,0.0144854,2.25166,0.543147,-0.110476,0.425643,2.44672,3.19031,0.427293,0.796931,0.976317,2.83265,-0.0155871,0.0227304,0.0751149,0.237604,-0.281338,-1.13655,-1.62779,-3.98485,-0.0555167
1862,89,Male,Christian,Married,No,None,1,NA,,20260909002,-3.17641,-0.694593,-0.574553,-1.34538,-2.86161,-0.419152,-0.288877,-0.118775,-0.197631,-0.230708,1.99239,0.48521,-0.139663,0.459995,2.04843,3.31357,0.643649,0.730027,1.07767,2.52827,-0.0154831,0.0235304,0.058384,0.283049,-0.289681,-1.0884,-1.70664,-3.95129,-0.0838476
1863,43,Female,No religion,Divorced,Yes,Long COVID,2,NA,,20260909002,-3.06809,-0.746578,-0.786537,-1.3545,-3.04881,-0.339191,-0.182108,0.00448742,0.0201616,0.0377838,2.03575,0.55949,0.190551,0.499537,2.28562,3.07447,0.620831,0.972981,0.933518,2.6871,-0.0151435,0.0212656,0.0411438,0.211882,-0.236561,-1.0451,-1.65833,-3.93522,-0.0579196
1864,53,Male,Christian,Married,No,None,3,NA,,20260909002,-3.10142,-0.60916,-0.597835,-1.25498,-2.8565,-0.34297,-0.293748,-0.15167,-0.275106,-0.510812,2.05888,0.350732,-0.0972601,0.285171,2.15062,3.0301,0.505679,0.787818,0.907243,2.69931,-0.0158316,0.0224876,0.0566448,0.307521,-0.269458,-1.08541,-1.61872,-3.93603,-0.0629633
1865,49,Female,Christian,Married,No,Had COVID,1,NA,,20260909002,-3.36826,-0.896556,-0.786687,-1.32525,-3.09093,-0.259487,-0.0200826,0.0661357,0.197903,-0.22907,2.32849,0.758646,0.0933084,0.259863,2.63267,3.08242,0.470103,0.746176,0.713766,2.55849,-0.0151666,0.0231258,0.0800939,0.243674,-0.328509,-1.12138,-1.69436,-3.9729,-0.00681078
1866,52,Female,No religion,Married,No,Had COVID,2,2,Libertarianism,20260909002,-3.19315,-0.708187,-0.548318,-0.986942,-2.98873,-0.519859,-0.192826,-0.0735313,-0.235158,-0.408767,2.07983,0.481311,-0.0866576,0.26486,2.46309,3.18693,0.524058,0.801764,0.874113,3.02012,-0.015539,0.0224316,-0.0155188,0.217003,-0.327273,-1.11611,-1.68031,-3.95436,-0.0858582
1867,49,Female,Christian,Married,No,None,3,NA,,20260909002,-3.44032,-0.821339,-0.725625,-1.34548,-2.84307,-0.402349,-0.218856,-0.0757961,-0.061152,-0.209984,2.40808,0.623681,0.134135,0.552491,2.31408,3.31283,0.543927,0.77648,0.964761,2.33522,-0.0163857,0.0242976,0.00207818,0.245434,-0.315434,-1.13914,-1.71169,-4.02099,-0.0754568
1868,77,Female,Christian,Divorced,No,Had COVID,4,NA,,20260909002,-3.2581,-0.888798,-0.763648,-1.52815,-3.54836,-0.453768,-0.185708,-0.0785425,-0.0140423,0.0150301,2.14398,0.616155,0.0867803,0.488242,2.79069,3.01121,0.532915,0.88445,0.94578,2.88343,-0.0155432,0.0233856,0.0241791,0.223073,-0.273566,-1.10364,-1.69756,-4.01943,-0.0823867
1869,23,Female,Christian,Single,No,Had COVID,3,NA,,20260909002,-3.20678,-0.877229,-0.746374,-1.2517,-3.10204,-0.108717,0.0344807,-0.0299307,0.0270435,0.0293738,1.92798,0.493837,0.0265293,0.251907,2.28075,2.90775,0.498642,0.797311,0.647097,2.57863,-0.014644,0.0217257,0.00883733,0.238088,-0.29185,-1.07552,-1.61018,-3.85761,-0.0182239
1870,35,Female,Christian,Single,No,None,3,NA,,20260909002,-3.3806,-0.867775,-0.772065,-1.5419,-3.09432,-0.247342,-0.103019,-0.0210241,-0.186565,-0.371336,2.26913,0.628174,-0.00398312,0.632561,2.52175,3.42482,0.669315,0.912855,1.13332,2.82306,-0.0154101,0.0232892,0.0559775,0.335692,-0.273041,-1.12975,-1.66018,-3.9746,-0.0585971
1871,85,Male,Christian,Married,No,None,4,NA,,20260909002,-3.49908,-1.16095,-0.866344,-1.58714,-3.24382,-0.380151,-0.13406,-0.0198024,0.0582083,0.20727,2.31906,0.917655,0.142759,0.659716,2.31921,3.55397,1.00653,1.15009,1.27247,2.83991,-0.015051,0.0217296,-0.016035,0.209914,-0.318704,-1.13994,-1.65071,-3.88209,-0.0312657
1872,43,Male,No religion,Single,Yes,None,3,NA,,20260909002,-3.44538,-1.00576,-0.753966,-1.32961,-3.11573,-0.243211,0.031945,0.0553169,-0.0277971,0.219146,2.35188,0.598489,0.0361417,0.373915,2.19778,3.19156,0.499446,0.777015,0.787935,2.48345,-0.0149689,0.0222446,0.0222287,0.280207,-0.311964,-1.02253,-1.56647,-3.7694,-0.0631191
1873,66,Male,Christian,Married,No,None,1,NA,,20260909002,-3.47462,-0.971275,-0.710229,-1.33649,-3.3872,-0.336194,-0.155611,-0.0680789,-0.257242,-0.0475481,2.24412,0.638993,-0.00873547,0.305408,2.5382,3.28143,0.706937,0.790126,0.903249,2.91309,-0.016157,0.023003,0.0583379,0.234022,-0.262429,-1.01062,-1.69297,-4.0818,-0.0641291
1874,48,Female,Christian,Single,No,Had COVID,2,NA,,20260909002,-3.38136,-1.04266,-0.613625,-1.2968,-3.39588,-0.206983,0.0529338,-0.0120422,0.0549118,-0.00534077,2.04085,0.514329,-0.169391,0.177987,2.63387,3.41024,0.732353,0.674149,0.934764,2.91201,-0.0148461,0.0236226,0.0367381,0.248977,-0.263463,-1.11278,-1.6353,-3.97642,-0.0672605
1875,65,Female,Muslim,Widowed,No,Had COVID,4,NA,,20260909002,-3.5105,-0.874437,-0.869124,-1.32,-3.21451,-0.220564,-0.115954,0.143129,0.0862802,-0.171248,2.22904,0.55624,-0.00324794,0.234476,2.45159,3.37289,0.590637,0.868823,0.83892,2.66543,-0.015317,0.0237537,0.0187883,0.277934,-0.273581,-1.13556,-1.70416,-3.98632,-0.0714558
1876,33,Male,No religion,Single,Yes,None,4,NA,,20260909002,-3.19003,-0.785343,-0.808269,-1.50674,-2.65952,-0.290345,-0.0726702,0.129041,0.184908,-0.157682,2.17906,0.597086,-0.0256247,0.485918,2.06928,2.97448,0.477088,0.779188,0.85326,2.39332,-0.0147869,0.0209312,0.0130553,0.334797,-0.284079,-1.03597,-1.64581,-3.85682,-0.0541231
1877,39,Female,No religion,Married,No,None,4,NA,,20260909002,-3.34578,-1.0063,-0.810639,-1.31247,-3.30993,-0.125207,0.0791119,0.0809703,0.0544344,0.0627035,2.05194,0.595286,-0.0365286,0.207945,2.46346,3.03324,0.624527,0.942869,0.975094,2.70368,-0.0162727,0.0218107,0.0231942,0.221526,-0.259591,-1.08422,-1.65615,-4.00544,-0.0470855
1878,80,Female,Christian,Widowed,No,Bereaved,4,NA,,20260909002,-3.30557,-0.830892,-0.754177,-1.10388,-3.17819,-0.523748,-0.29529300000000003,-0.0875306,-0.365551,-0.155516,2.11581,0.503334,0.0672502,0.21172,2.44381,3.32569,0.679064,0.976796,0.958627,2.88573,-0.0169223,0.0228587,0.0248985,0.238408,-0.306131,-1.15602,-1.67407,-4.0613,-0.0329035
1879,38,Male,Hindu,Married,No,Had COVID,4,NA,,20260909002,-3.15329,-0.831606,-0.70249,-1.27387,-3.44333,-0.427672,-0.226916,-0.0688261,-0.0167613,-0.298764,2.06544,0.612445,-0.062762,0.255541,2.8779,3.03935,0.530284,0.710657,0.89022,3.0408,-0.0146359,0.0214995,0.0294064,0.237743,-0.262861,-1.02352,-1.60997,-3.88365,-0.0612801
1880,33,Male,Muslim,Single,Yes,Had COVID,4,NA,,20260909002,-3.47347,-1.04585,-0.804342,-1.43298,-2.93354,-0.257832,0.0184702,-0.0893856,-0.221132,0.0171072,2.17763,0.61528,0.16573,0.60974,2.17494,3.30958,0.61004,1.04149,1.07165,2.4345,-0.0169385,0.0216254,0.0161737,0.254625,-0.229391,-0.995827,-1.60036,-3.86398,-0.0998097
1881,61,Male,Christian,Married,No,None,3,NA,,20260909002,-3.49317,-1.09721,-0.950457,-1.47974,-3.28613,-0.187269,-0.0184338,0.162471,0.136216,-0.0542155,2.24407,0.781426,0.156056,0.663891,2.58052,3.3092,0.858303,0.983976,1.13476,2.99802,-0.0149678,0.0216751,-8.44215e-4,0.223699,-0.300883,-1.13506,-1.68087,-3.91868,-0.0895619
1882,40,Male,No religion,Married,No,None,4,NA,,20260909002,-3.32204,-0.889641,-0.756691,-1.3196,-3.09046,-0.314517,-0.151066,-0.054262,-0.0787843,-0.20799,2.1817,0.643542,0.112083,0.427621,2.54926,3.2179,0.73905,0.885408,0.969626,2.95294,-0.0174712,0.0232729,0.0501633,0.258364,-0.324019,-1.11502,-1.68219,-4.01931,-0.0103323
1883,24,Female,Not answered,Single,No,None,3,NA,,20260909002,-3.48245,-1.04162,-0.630834,-1.45536,-3.18037,-0.302908,-0.229884,-0.224349,-0.178248,0.0853524,2.34129,0.846081,0.078344,0.637074,2.44859,3.37126,0.921457,0.907788,1.16806,2.80509,-0.0156698,0.0224298,-0.00682947,0.14178,-0.336424,-1.15226,-1.64848,-4.0264,-0.0446484
1884,90,Female,No religion,Widowed,No,None,2,NA,,20260909002,-3.26669,-0.673258,-0.654148,-1.15916,-2.7352,-0.352178,-0.105567,0.00716135,0.0931159,-0.154299,2.076,0.428235,-0.0783171,-0.0551793,2.17577,3.03386,0.223828,0.784311,0.585175,2.30107,-0.0161065,0.0228405,7.83848e-4,0.224998,-0.311457,-1.08123,-1.69054,-4.02605,-0.0282399
1885,41,Female,No religion,Married,Yes,None,3,NA,,20260909002,-3.40654,-0.951272,-0.685255,-1.51068,-3.16711,-0.359434,-0.145901,-0.0716747,-0.00584065,-0.377032,2.23297,0.621978,-0.0258303,0.486209,2.38329,3.34472,0.742596,0.70262,0.976069,2.85713,-0.0162335,0.0224686,-0.0121005,0.234024,-0.238504,-1.06707,-1.66767,-3.93878,-0.0754051
1886,78,Female,Christian,Widowed,No,None,3,NA,,20260909002,-3.36958,-0.829792,-0.725634,-1.20603,-3.27568,-0.515619,-0.301331,-0.13014,-0.274244,-0.198957,2.21901,0.511836,0.0475768,0.327556,2.49593,3.3705,0.683254,0.989768,1.06147,2.99288,-0.0167975,0.0230024,6.03103e-5,0.250394,-0.310568,-1.18753,-1.6785,-3.98883,-0.079577
1887,29,Male,Christian,Single,No,None,4,NA,,20260909002,-3.35613,-0.94005,-0.897813,-1.27961,-3.02356,-0.173286,-0.0908817,0.149569,0.0572077,-0.15067,2.13009,0.72641,0.206826,0.441773,2.48889,3.06059,0.655205,0.893127,0.760234,2.75115,-0.0136129,0.0207004,-0.022128,0.223199,-0.296646,-1.07809,-1.67829,-3.89918,-0.0818619
1888,18,Male,Christian,Single,No,None,3,NA,,20260909002,-3.35376,-1.01557,-0.826896,-1.41743,-3.49017,-0.222839,-0.075493,0.0367644,-0.00556014,0.0442048,2.03313,0.65638,0.0737266,0.447661,2.61366,3.33083,0.751369,1.04361,1.17697,3.10803,-0.0152587,0.0224655,-0.00728562,0.21791,-0.28768,-1.10002,-1.66118,-3.88687,-0.075786
1889,35,Male,Hindu,Married,No,Bereaved,4,5,Institutional Trust and Technocratic Governance,20260909002,-3.45395,-1.01347,-0.855945,-1.29804,-3.0037,-0.117826,-0.0214159,0.0994972,-0.0934649,0.130739,2.18676,0.661283,0.204943,0.450033,2.40985,3.28912,0.74334,0.902513,0.966774,2.54431,-0.0154955,0.0209056,0.04649,0.257967,-0.305508,-1.00223,-1.69083,-3.89152,-0.0717095
1890,34,Female,Christian,Married,Yes,None,1,4,Conspiracy Ideation,20260909002,-3.31205,-0.930936,-0.792483,-1.21874,-3.17437,-0.144118,0.0106437,-0.0302987,-0.0790905,-0.0950639,2.10447,0.667978,0.0242391,0.269111,2.54441,2.95065,0.530263,0.811271,0.649503,2.76285,-0.0145049,0.0217428,-0.00690445,0.241416,-0.239795,-0.98552,-1.60695,-3.7798,-0.0645704
1891,76,Male,Christian,Married,No,Had COVID,3,NA,,20260909002,-3.7062,-1.1178,-0.904066,-1.65938,-3.48134,-0.121758,0.0028315,0.0771116,0.0562755,0.088691,2.39914,0.643814,0.0739507,0.772766,2.47908,3.37796,0.742126,0.947088,1.14857,3.0772,-0.0159871,0.0231432,0.0368849,0.243858,-0.341202,-1.05697,-1.71676,-3.98239,-0.0640584
1892,76,Male,Christian,Widowed,No,Bereaved,3,NA,,20260909002,-3.49457,-1.09824,-0.816871,-1.39905,-3.25044,-0.282854,-0.0679453,0.0447618,-0.178132,-0.124183,2.09083,0.610234,-0.0861942,0.361532,2.76324,3.32592,0.749946,0.898552,1.01579,2.86741,-0.0147711,0.0207472,0.0444603,0.229232,-0.321486,-1.06587,-1.69095,-3.89478,-0.0137588
1893,70,Female,No religion,Widowed,No,None,4,NA,,20260909002,-3.37103,-0.875015,-0.73217,-1.08998,-3.07463,-0.136607,-0.0499256,-0.0424853,-0.0245579,-0.152374,2.13031,0.653165,0.0851921,0.146851,2.58146,2.98413,0.339836,0.725329,0.402539,2.36283,-0.0160331,0.0237016,0.0421412,0.232861,-0.297845,-1.14788,-1.65522,-4.00619,-0.0675761
1894,69,Female,Muslim,Widowed,No,None,2,NA,,20260909002,-3.23715,-0.813299,-0.824988,-1.48268,-2.99155,-0.386865,-0.0822604,0.11271,0.163651,-0.128075,2.11177,0.471539,-0.0704767,0.294366,2.30817,3.26709,0.565495,0.940391,0.93164,2.56891,-0.0146977,0.0226044,0.0323839,0.259956,-0.290295,-1.01003,-1.64328,-3.95319,-0.0835796
1895,20,Male,Christian,Single,No,Had COVID,1,NA,,20260909002,-3.43859,-0.914776,-0.871073,-1.48966,-3.34293,-0.341041,-0.105073,0.0566553,0.167766,-0.0427743,2.5184,0.73252,0.170874,0.56081,2.67729,3.31067,0.693484,0.99623,0.970368,3.07676,-0.0147542,0.0218547,0.0365818,0.241914,-0.287046,-1.07689,-1.64572,-3.90572,-0.0651157
1896,68,Male,No religion,Married,No,None,3,NA,,20260909002,-3.119,-0.752563,-0.528742,-1.2166,-2.9363,-0.307746,-0.128471,-0.0140615,-0.0481952,-0.125726,2.16875,0.53695,-0.23774699999999999,0.396993,2.1025,2.97954,0.426215,0.596296,0.855823,2.49872,-0.015943,0.0227268,0.00454189,0.28097,-0.290639,-1.06583,-1.64693,-3.90364,-0.053012
1897,56,Male,No religion,Married,No,None,2,NA,,20260909002,-3.46187,-0.987779,-0.806477,-1.55426,-3.25078,-0.242909,-0.0968945,0.0211717,0.076905,-0.132862,2.32838,0.777965,0.261181,0.660601,2.47194,3.36791,0.763242,0.962829,1.14665,2.766,-0.0157889,0.0228168,0.0193135,0.259708,-0.274001,-1.08431,-1.64759,-3.90271,-0.0538193
1898,30,Male,Christian,Single,No,None,4,NA,,20260909002,-3.36083,-0.933233,-0.820734,-1.32678,-3.14757,-0.152812,-0.231858,0.0878548,-0.0328116,-0.121895,2.05701,0.634829,0.0104724,0.303886,2.35269,3.32991,0.744355,0.831551,0.886395,2.76543,-0.0141449,0.0213772,0.0533076,0.270815,-0.336109,-1.05402,-1.65152,-3.9233,-0.0185666
1899,29,Female,Christian,Single,No,None,1,NA,,20260909002,-3.23829,-0.954316,-0.653834,-1.53327,-3.21391,-0.245799,-0.0146206,-0.0104144,0.186907,-0.226212,1.93235,0.437985,-0.150246,0.408741,2.4031,3.18644,0.618926,0.720649,0.953447,2.88147,-0.0139241,0.0214265,0.0444384,0.314583,-0.284268,-1.07571,-1.64644,-3.88464,-0.06773
1900,32,Female,Christian,Single,No,None,2,NA,,20260909002,-3.12917,-0.760523,-0.645848,-1.24334,-3.01598,-0.397715,-0.16839199999999999,-0.0383805,-0.182937,-0.331818,1.8208,0.376008,-0.12743,0.287179,2.34095,2.99666,0.548636,0.820352,0.864122,2.79525,-0.0145915,0.0232323,-0.0107062,0.269152,-0.254144,-1.05251,-1.64,-3.93305,-0.0632548
1901,33,Female,No religion,Divorced,No,Had COVID,4,NA,,20260909002,-3.24606,-0.730807,-0.73846,-1.18266,-3.03824,-0.299701,-0.263109,-0.0569867,-0.124269,-0.100477,2.03376,0.53539,0.00926165,0.104091,2.39553,3.1028,0.543277,0.937455,0.895867,2.89127,-0.0152056,0.0224939,0.00694558,0.199681,-0.270581,-1.04646,-1.65281,-3.88138,-0.050228
